#Feeder,Feeder ID,Skip,Pos X,Pos Y,Angle,Footprint,Comment,Nozzle,Pick Height,Pick delay,Move Speed,Place Height,Place delay,Place Speed,Accuracy,Width,Length,Thickness,Size Analyze,Tray X,Tray Y,Columns,Rows,Right Top X,Right Top Y,Vision Model,Brightness,Vision Error,Vision Flash,Feeder Type,NoisyPoint,Try times,Feed wait time,Find Out Rectangle

#PCB,Columns,Rows,Left Bottom X,Left Bottom Y,Left Top X,Left Top Y,Right Top X,Right Top Y,Mirror Board Left Bottom X,Mirror Board Left Bottom Y,Panelize Board Angle,Mirror Board,Marked Panel X,Marked Panel Y,Marked Panel Value,Manual Program,Feed PCB,Panelized Mark Point,PCB Width,PCB Length,Safe height,Manual Mark,Test,Detect X,Detect Y,Long PCB Input
PCB,,,,,,,,,0,0,,1,0,0,,NO,1,,,,4,,,,,

#Panel,Pos X,Pos Y,Offset X,Offset Y,Angle,Skip,Position

#Nozzle,NozzleID,Nozzle Type,Disabled
Nozzle,1,,NO
Nozzle,2,,NO
Nozzle,3,,NO
Nozzle,4,,NO
Nozzle,5,,NO
Nozzle,6,,NO
Nozzle,7,,NO
Nozzle,8,,NO

#Mark,Pos X,Pos Y,Min Size,Max Size,Flash,Brightness,Searching Area,Circular Similarity,Nested Mode,Select Camera,Position
Comp,,CL10B105KP8NNNC,CAPC0603,C2,,43.309,75.574,0,NO,Align
Comp,,GRM155R71H104KE14D,CAPC0402,C1,,43.249,74.274,180,NO,Align
Comp,,SM02B-SFHRS-TF,SM02B-SFHRS-TF,P3,,49.911,70.019,45,NO,Align
Comp,,MPQ4488BGU-AEC1-Z,QFN-26_500X500_H100_P50,U1,,25.699,69.324,270,NO,Align
Comp,,RC0402FR-0756KL,RESC0402,R2,,30.216,69.841,270,NO,Align
Comp,,RC0402FR-0710KL,RESC0402,R1,,31.272,69.849,270,NO,Align
Comp,,GRM21BR6YA106ME43L,CAPC0805_THICK,C6,,24.024,63.299,0,NO,Align
Comp,,RC0402FR-070RL,RESC0402,R6,,33.047,67.654,90,NO,Align
Comp,,RC0402FR-0791KL,RESC0402,R4,,29.149,67.224,270,NO,Align
Comp,,RC0402FR-0745K3L,RESC0402,R3,,22.199,67.074,90,NO,Align
Comp,,ETQP4M4R7KFM,PCC_M0748M,L1,,25.299,63.999,0,NO,Align
Comp,,35ZLH100MEFC6.3X11,35ZLH100MEFC6.3X11,C5,,37.499,58.249,270,NO,Align
Comp,,CL10B105KP8NNNC,CAPC0603,C12,,21.999,71.399,90,NO,Align
Comp,,CC1206MKX5R6BB476,CAPC1206_THIN,C11,,23.491,71.361,180,NO,Align
Comp,,CC1206MKX5R6BB476,CAPC1206_THIN,C10,,28.149,70.149,90,NO,Align
Comp,,CC1206MKX5R6BB476,CAPC1206_THIN,C9,,23.493,68.974,180,NO,Align
Comp,,GRM155C8YA224KE01D,CAPC0402,C8,,21.743,68.624,0,NO,Align
Comp,,GRM155R71H104KE14D,CAPC0402,C4,,38.884,69.749,0,NO,Align
