#Comp,Feeder ID,Comment,Footprint,Designator,Nozzle,Pos X,Pos Y,Angle,Skip,Position
Comp,,RC0603FR-07100RL,RESC0603F,R2_4,,103.247,106.361,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_3,,103.247,82.636,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_2,,103.247,58.911,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R2_1,,103.247,35.186,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_13,,103.247,309.714,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_12,,103.247,285.989,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_11,,103.247,262.264,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_10,,103.247,238.539,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_9,,103.247,214.814,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_8,,103.247,191.089,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_7,,103.247,167.364,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_6,,103.247,143.639,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_5,,103.247,119.914,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_4,,103.247,96.189,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_3,,103.247,72.464,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_2,,103.247,48.739,360,NO,Align
Comp,,RC0603FR-07100RL,RESC0603F,R1_1,,103.247,25.014,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_13,,103.058,324.973,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_12,,103.058,301.248,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_11,,103.058,277.523,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_10,,103.058,253.798,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_9,,103.058,230.073,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_8,,103.058,206.348,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_7,,103.058,182.623,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_6,,103.058,158.898,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_5,,103.058,135.173,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_4,,103.058,111.448,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_3,,103.058,87.723,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_2,,103.058,63.998,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D7_1,,103.058,40.273,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_13,,103.436,321.582,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_12,,103.436,297.857,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_11,,103.436,274.132,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_10,,103.436,250.407,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_9,,103.436,226.682,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_8,,103.436,202.957,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_7,,103.436,179.232,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_6,,103.436,155.507,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_5,,103.436,131.782,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_4,,103.436,108.057,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_3,,103.436,84.332,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_2,,103.436,60.607,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D6_1,,103.436,36.882,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_13,,103.436,318.191,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_12,,103.436,294.466,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_11,,103.436,270.741,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_10,,103.436,247.016,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_9,,103.436,223.291,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_8,,103.436,199.566,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_7,,103.436,175.841,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_6,,103.436,152.116,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_5,,103.436,128.391,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_4,,103.436,104.666,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_3,,103.436,80.941,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_2,,103.436,57.216,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D5_1,,103.436,33.491,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_13,,103.058,314.8,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_12,,103.058,291.075,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_11,,103.058,267.35,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_10,,103.058,243.625,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_9,,103.058,219.9,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_8,,103.058,196.175,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_7,,103.058,172.45,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_6,,103.058,148.725,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_5,,103.058,125.0,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_4,,103.058,101.275,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_3,,103.058,77.55,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_2,,103.058,53.825,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D4_1,,103.058,30.1,360,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_13,,103.436,311.409,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_12,,103.436,287.684,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_11,,103.436,263.959,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_10,,103.436,240.234,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_9,,103.436,216.509,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_8,,103.436,192.784,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_7,,103.436,169.059,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_6,,103.436,145.334,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_5,,103.436,121.609,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_4,,103.436,97.884,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_3,,103.436,74.159,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_2,,103.436,50.434,180,NO,Align
Comp,,MP-2016-1100-30-95,LED_2016,D3_1,,103.436,26.709,180,NO,Align
